created_at,title,url
2026-02-08T18:03:27.699847Z,"qq how old is elon?

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-how-old-is-elon-be-brief-in-E7YO0GGTQy2POeVH5NLmxQ
2026-02-08T17:49:37.387780Z,"qq how old is elon?

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-how-old-is-elon-be-brief-in-CefG1cv0S6KV7FwWaHv97g
2026-02-08T17:49:20.734009Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-LRZCSgrkTVOg2Tsg6hTI5w
2026-02-08T17:49:14.381385Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-rwq6zNB9Tcqb3RxbvRrSDw
2026-02-08T17:48:40.933026Z,test,https://www.perplexity.ai/search/test-o564fgndStG1V5zZmJ6Bsg
2026-02-08T17:48:37.668203Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-qcdR35PfQ0OJW0G0P8WscQ
2026-02-08T17:48:36.245753Z,What is 1+1?,https://www.perplexity.ai/search/what-is-1-1-PRyysdslSYi216VniErX7Q
2026-02-08T17:48:34.909506Z,What is Python?,https://www.perplexity.ai/search/what-is-python-Rj5f5an9ToeYkQmRzayKXw
2026-02-08T17:48:34.793586Z,What is machine learning?,https://www.perplexity.ai/search/what-is-machine-learning-UG6D.aq4TieXYoCJEpPj1Q
2026-02-08T17:48:31.721480Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-N1Yws3i0QQ.mqjaUXXEglQ
2026-02-08T17:48:28.955545Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-6j9.FpmiRrO8Fm2R6dbr4Q
2026-02-08T17:48:27.508287Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-nMhbeDxARLeV5V0rxw345A
2026-02-08T17:48:25.296603Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-s6ioZS5HTqGCYUy2Zi3dnw
2026-02-08T17:46:52.850743Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-qryWa2SbSbmDIuizBDLctw
2026-02-08T17:46:41.724815Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-RjjDq91WTp.4SEo22m438Q
2026-02-08T17:46:11.449193Z,test,https://www.perplexity.ai/search/test-lURqtNcsTgSYYQEbh9ky8g
2026-02-08T17:46:08.320034Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-SZgUCRc8TdGkypGOji.uAw
2026-02-08T17:46:06.971975Z,What is 1+1?,https://www.perplexity.ai/search/what-is-1-1-awoYFrbASvyuZW1dhP37cA
2026-02-08T17:46:05.446863Z,What is Python?,https://www.perplexity.ai/search/what-is-python-.RcG.uoOTviZOMYnjm0iYw
2026-02-08T17:46:04.782717Z,What is machine learning?,https://www.perplexity.ai/search/what-is-machine-learning-lwTAPGCjTS2ap4vMHbi8VQ
2026-02-08T17:46:02.080383Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-pPSsYUFpTD6qp9PoiV9CIA
2026-02-08T17:45:59.123697Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-mtdP5hBGSAiIi41KEKPz4Q
2026-02-08T17:45:57.253369Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-4w5NtBXfQ32qcGj41t6rag
2026-02-08T17:45:55.128433Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-hhqGMQY1TG694JfMwyKIng
2026-02-08T17:42:03.738092Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-ndrx1SUES7Sys8o5TJaGOg
2026-02-08T17:41:57.766128Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-3IQskvI1SkmHzP8WV.N.3w
2026-02-08T17:41:52.819495Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-ilR4rdGTTMaoBavhCAS0Hg
2026-02-08T17:40:58.490088Z,"I want to know about the latest trending topics. Scroll through each of my social media websites that I'm logged into, review the posts from the past 24 hours and summarize the trending events.",https://www.perplexity.ai/search/i-want-to-know-about-the-lates-FRs55pjoS_yRQICsN8B5SQ
2026-02-08T17:40:46.374563Z,test,https://www.perplexity.ai/search/test-3a9upbV7Qlqe.10PYlj47w
2026-02-08T17:38:06.389757Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-WcG5P3G7R4CK9CcZuC0aww
2026-02-08T17:37:59.790920Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-yUuKVImxQoWa_pIXe6hMlA
2026-02-08T17:37:22.862990Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-5Dgz_rkrTAauFxyYXX0rUg
2026-02-08T17:37:13.261969Z,"qq explain k8s

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-explain-k8s-be-brief-includ-iwfv2ly0TNW7U.u1mXlb0A
2026-02-08T17:36:55.635901Z,"how old is elon

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/how-old-is-elon-be-brief-inclu-i.6woF3BRVW4KRtrYlyYPQ
2026-02-08T17:36:48.258554Z,"how old is elon

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/how-old-is-elon-be-brief-inclu-DV3_sKIKQyGwTAeRl74BYA
2026-02-08T17:26:50.684764Z,I want to convert an audio track to strudel code - give me a strategy and suggested libraries that I could use to do this,https://www.perplexity.ai/search/i-want-to-convert-an-audio-tra-N48XrZzUTvGNiVXg.i5NYg
2026-02-08T16:59:15.855096Z,i want a way to tile my ghostly tabs on the screen,https://www.perplexity.ai/search/i-want-a-way-to-tile-my-ghostl-8Z6glFh5QcGimZz0eAipuQ
2026-02-08T16:42:39.329701Z,I want to deploy devstral 2 onto gcp; how,https://www.perplexity.ai/search/i-want-to-deploy-devstral-2-on-CdR98ZNFSFG6KiuEdz2CKQ
2026-02-08T16:34:38.079106Z,find me slack messages mentioning openclaw,https://www.perplexity.ai/search/find-me-slack-messages-mention-OOL6SUB.RJWJogDA4drqKg
2026-02-08T16:21:56.163780Z,Can I run kimi k 2.5 mlx,https://www.perplexity.ai/search/can-i-run-kimi-k-2-5-mlx-Ugh_Ss3yRPOa.INUQESExw
2026-02-08T13:50:06.016855Z,In Minecraft bedrock what does this error mean,https://www.perplexity.ai/search/in-minecraft-bedrock-what-does-7IHPMl9fRCungOekeOdWlg
2026-02-08T13:27:18.135243Z,What is the new git workflow,https://www.perplexity.ai/search/what-is-the-new-git-workflow-ILOdDQrFQz2dx0fL_0p5HQ
2026-02-08T13:17:59.921425Z,What does it mean - favours Al Hilal,https://www.perplexity.ai/search/what-does-it-mean-favours-al-h-SWqfd0WoS_iDbfIEpaZlhA
2026-02-08T13:15:59.383012Z,What’s the loophole,https://www.perplexity.ai/search/whats-the-loophole-bJafnoDETYSGspOItBdGQg
2026-02-08T07:10:00.743333Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-xbKCKQ9iTZOmUMqkguBAnw
2026-02-08T07:07:21.484595Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-Tzfas5PlTGqEgq1HzDewYg
2026-02-08T07:04:09.304939Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-tehNOV17QLO688V262CaMQ
2026-02-08T00:42:24.672615Z,Do deep research to find the best way to identify components for level 2 of c4 diagrams from a code repo,https://www.perplexity.ai/search/do-deep-research-to-find-the-b-X88jLPhaRCWAnI9zPzbzVw
2026-02-07T23:57:39.537085Z,what is osmium,https://www.perplexity.ai/search/what-is-osmium-thaDc1YlS6ixnqGXi3jJJA
2026-02-07T23:08:45.809883Z,what is /fast mode in opus 4.6,https://www.perplexity.ai/search/what-is-fast-mode-in-opus-4-6-54mg0x9MSmerKFIOT4NtBw
2026-02-07T22:02:32.609905Z,what is boto3 wrt aws sdk,https://www.perplexity.ai/search/what-is-boto3-wrt-aws-sdk-AKCWGdSBTQ.UjKxMH0r5tA
2026-02-07T21:57:59.148006Z,does gmail use iframes,https://www.perplexity.ai/search/does-gmail-use-iframes-W8wprcQHQjGj2ZojoF_DUQ
2026-02-07T21:13:55.507768Z,What is this deal,https://www.perplexity.ai/search/what-is-this-deal-dtxDUxbOSKm8NOFfTePYyg
2026-02-07T21:10:59.447630Z,What are Mercedes doing that others aren’t,https://www.perplexity.ai/search/what-are-mercedes-doing-that-o-br01GRaoQtKtqR15OpAxCw
2026-02-07T21:08:10.702526Z,Give me a bullet summary of the steps recommended,https://www.perplexity.ai/search/give-me-a-bullet-summary-of-th-U0AwU4Q0RC2LExvYS.5Mew
2026-02-07T20:53:06.151336Z,"when people say they test in production, what is the best practice to do this",https://www.perplexity.ai/search/when-people-say-they-test-in-p-pHVm5HyvSsyOd_hMTepHpQ
2026-02-07T20:48:29.123923Z,"I want to choose a folder from the fs, and provide the absolute path to a locally running app, from my browser. how",https://www.perplexity.ai/search/i-want-to-choose-a-folder-from-Iuxs1O8aTliG2rb6m9Lwtw
2026-02-07T20:44:57.185734Z,https://x.com/zain_hoda/status/2019049069134417975?s=12,https://www.perplexity.ai/search/https-x-com-zain-hoda-status-2-lm7kBFi4TACxHpsydQqugA
2026-02-07T19:48:38.983036Z,"in c4 diagrams level 1, how are components categorised",https://www.perplexity.ai/search/in-c4-diagrams-level-1-how-are-ltW2DTCMRWSiUmkUzjQZxg
2026-02-07T19:29:39.627152Z,"in excalidraw can you put a box inside another containing box, so that moving the outside box moves the inside boxes also",https://www.perplexity.ai/search/in-excalidraw-can-you-put-a-bo-DhHdOARKQoi3yYvGm29L5Q
2026-02-07T19:09:57.869431Z,i want a GitHub repo that will generate c4 diagrams from another repo,https://www.perplexity.ai/search/i-want-a-github-repo-that-will-1bkswhXOQsOZuA4HEzkU9A
2026-02-07T18:28:21.132615Z,oldest player to have retired from the premier league,https://www.perplexity.ai/search/oldest-player-to-have-retired-Be.4f_nxRcqr0Lh.02voAA
2026-02-07T18:20:06.632963Z,what is in level 1 of c4 diagrams,https://www.perplexity.ai/search/what-is-in-level-1-of-c4-diagr-Mcco3prvSx6kqSEP10XhYw
2026-02-07T16:52:41.287338Z,what platforms is kimi code 2.5 available on,https://www.perplexity.ai/search/what-platforms-is-kimi-code-2-TZuNPRkITUqDERrZdNctGQ
2026-02-07T15:44:01.447311Z,web app that converts GitHub repos into md files for use by agents,https://www.perplexity.ai/search/web-app-that-converts-github-r-pz56KKp8QfWPAoHVGFDiJA
2026-02-07T15:39:19.001350Z,"turn this into a claude code command line argument

{
  ""mcpServers"": {
    ""excalidraw"": {
      ""command"": ""node"",
      ""args"": [""/path/to/excalidraw-mcp-app/dist/index.js"", ""--stdio""]
    }
  }
}",https://www.perplexity.ai/search/turn-this-into-a-claude-code-c-.BRVZsK.Rr.xV5VXeqUxdw
2026-02-07T13:00:13.095302Z,What are people saying and doing re agents using a soul. Eg a soul.md,https://www.perplexity.ai/search/what-are-people-saying-and-doi-ApzAlskwS1.cX1Wdcx6vWQ
2026-02-07T07:19:14.047977Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-LPQ3u4a5R2KgHF3pE5UnoQ
2026-02-07T07:05:20.595540Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-cg4MIYrNR.Kdv7ZsHzA57Q
2026-02-07T07:03:03.128068Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-1RvUWX7VRIK29iPh_7DrHg
2026-02-06T21:05:12.672920Z,become an expert at using socket.io. document everything. make it suitable for coding agents like claude code. save it to .md file,https://www.perplexity.ai/search/become-an-expert-at-using-sock-DpppTs2XSLmRHKYPxw5sjA
2026-02-06T20:56:17.406369Z,become an expert in openapi and its use in express and node. create a .md file to capture this knowledge in a format suitable for use by coding agents like clade code,https://www.perplexity.ai/search/become-an-expert-in-openapi-an-XuN2C8GGTl26cH1XpHEcEw
2026-02-06T20:55:12.173095Z,become an expert in waterline orm and document everything possible about it and how to migrate away from it. save this in a .md file suitable for agent use eg claude code.,https://www.perplexity.ai/search/become-an-expert-in-waterline-RmcVndNrTiSziyeYEanvAg
2026-02-06T20:39:17.314027Z,"become an expert in agentic engineering and coordinating teams of coding agents in claude code and opus 4.6. set out how to do it, when, and how to get the best quality result from the work. optimise ",https://www.perplexity.ai/search/become-an-expert-in-agentic-en-ptdcbwQrR3.sGlM4iLpUkA
2026-02-06T20:32:54.003464Z,"become an expert in building test frameworks for use on BFF platforms that operate in a way that is agnostic to the framework used eg sails vs nest vs express. we have a legacy js bff, we want it to b",https://www.perplexity.ai/search/become-an-expert-in-building-t-eOkBExysRhe8kGrmQioyPg
2026-02-06T20:28:56.138183Z,"become an expert at migrating from js for a bff to ts. I want details, best practices, guides, learnings and more. save it as an .md file optimised for use by claude code an agent.",https://www.perplexity.ai/search/become-an-expert-at-migrating-2KCnGkq1RtauoIOMYwg7sQ
2026-02-06T20:23:35.737957Z,"I want claude code to become an expert in sails.js, express.js and in prisms. I want the output to be 1 x .md file for each of these that I can provide to claude code to learn. you must capture everyt",https://www.perplexity.ai/search/i-want-claude-code-to-become-a-c4g5lBbMR8GhGm6Xrem3YQ
2026-02-06T18:47:19.101125Z,"for reliable bff testing, what approaches should you take.",https://www.perplexity.ai/search/for-reliable-bff-testing-what-JGagRM1TR32oYQCA.TBFRg
2026-02-06T18:25:46.944336Z,"what is better for coding - mistral, cadastral, devstral",https://www.perplexity.ai/search/what-is-better-for-coding-mist-BuivPFC4TmGVPM6UFu8GzQ
2026-02-06T17:33:37.714826Z,what temperature is optimal for coding with codestral,https://www.perplexity.ai/search/what-temperature-is-optimal-fo-Klgm4teHSDeyVRtRJ0Nnjw
2026-02-06T14:40:07.399867Z,what is the it2 CLI,https://www.perplexity.ai/search/what-is-the-it2-cli-LZRE6om3TIOjj8N1pXzdUg
2026-02-06T10:48:24.610312Z,Does big query offer row level security,https://www.perplexity.ai/search/does-big-query-offer-row-level-wH3O36LoQv6gLQXrf1l5FQ
2026-02-06T07:11:15.434321Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-8f0RMgLPRGqIVWWZCzFAsQ
2026-02-06T07:05:59.246896Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-s4z2Vid0Tt6eMPJSXVFD8A
2026-02-06T07:01:04.902830Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-nXYKqSHlR_6AksJV0xt2Yw
2026-02-06T01:13:30.603917Z,where does mistral vibe expect to find its config file in the local directory,https://www.perplexity.ai/search/where-does-mistral-vibe-expect-hI3g29.gRCuOrjqJ2pnuvg
2026-02-06T00:25:46.147520Z,what file does vive by mistral search for for config in the cwd,https://www.perplexity.ai/search/what-file-does-vive-by-mistral-gxe8w6f.S.KNo2w1noLd2g
2026-02-05T22:47:56.539118Z,How is nest.js similar to c#,https://www.perplexity.ai/search/how-is-nest-js-similar-to-c-0vWMG.3kRWW7sXNqM1M0Aw
2026-02-05T22:02:48.599139Z,Is strudel Turing complete,https://www.perplexity.ai/search/is-strudel-turing-complete-9GU0_A9tR9i1mGtZvU630A
2026-02-05T21:16:10.583015Z,What is deno in js,https://www.perplexity.ai/search/what-is-deno-in-js-0EtVcsYvRXunitVs3.egCg
2026-02-05T16:28:16.550355Z,style of dancing with 8 dancers / 4 couples with a caller saying what to do,https://www.perplexity.ai/search/style-of-dancing-with-8-dancer-aYHHak9XQLmwqJLU8mqjVw
2026-02-05T16:23:06.575036Z,what is the language used to code music,https://www.perplexity.ai/search/what-is-the-language-used-to-c-WhvAHDd1T2.9pjrklmDoEQ
2026-02-05T13:31:51.741492Z,can litellm support proxying access to models on vertexai for cadastral,https://www.perplexity.ai/search/can-litellm-support-proxying-a-juXiQoj7Q0q9DjtlXLumyw
2026-02-05T09:02:58.567911Z,In front end what is module federation,https://www.perplexity.ai/search/in-front-end-what-is-module-fe-rT_Qxhk9SSi4gN8PYpjHJg
2026-02-05T07:21:17.733563Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-m1JAMT31QTGcYOngD2nyww
2026-02-05T07:21:13.646981Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-AW4K.C_OTpS279vvSmj9xA
2026-02-05T07:08:18.939377Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-O8GizBc2SFeXwmkLxNyMAQ
2026-02-05T02:05:27.651337Z,find me a way to configure mistral's vibe app to use gcp vertexai hosted models,https://www.perplexity.ai/search/find-me-a-way-to-configure-mis-KZ7GFitSQ.6s.ZRn0GOzQg
2026-02-04T23:40:48.335372Z,can you see my calendar,https://www.perplexity.ai/search/can-you-see-my-calendar-epNF6l.gTCOvu.2Deg9Z6Q
2026-02-04T23:39:07.321419Z,find me confluence docs on setting up claude code,https://www.perplexity.ai/search/find-me-confluence-docs-on-set-BclDKgJAQLOEjgeeK4R28Q
2026-02-04T21:49:27.206838Z,"Summarise this video’s points re Th claim that Anthropic’s Ralph skill isn’t proper Ralph. Set out the top points on that claim. Include links to where they are elaborated, that are clickable.

https",https://www.perplexity.ai/search/summarise-this-videos-points-r-uJLwW.bTRLG8eRBVld7Xag
2026-02-04T21:47:44.219680Z,"Summarise this video. Set out the top points. Include links to where they are elaborated that are clickable.

https://youtu.be/O2bBWDoxO4s?si=9ytkCKzyE3hVXIC8

Find counter points to these arguments ",https://www.perplexity.ai/search/summarise-this-video-set-out-t-LIWPIciZSwWg_sDlbK7YnA
2026-02-04T21:01:53.364479Z,What do they make or do,https://www.perplexity.ai/search/what-do-they-make-or-do-KRp6lTueSKq5DLbNKDWiHw
2026-02-04T21:00:17.265234Z,What of the Artemis missions are using space x,https://www.perplexity.ai/search/what-of-the-artemis-missions-a-Q7y.Z7.7Q9OG..TOcXE_pA
2026-02-04T10:31:45.054105Z,Find me the gene kim and Dave Farley video I asked you to previously summarise,https://www.perplexity.ai/search/find-me-the-gene-kim-and-dave-_Oj6ZmdQQoqHE8sMxQPuIQ
2026-02-04T07:19:08.522323Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-zgaEXvZ_RYiQyKMrpciQIw
2026-02-04T07:18:27.689479Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-snQx61IMSMurSig78GKkMw
2026-02-04T07:02:40.548561Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-3dlCX8CBRIyZ2xJ3sNYZ4Q
2026-02-03T17:35:58.790093Z,what is amazon's mmm called,https://www.perplexity.ai/search/what-is-amazon-s-mmm-called-bRRN_mfKSi6Cjb5KA6DZvw
2026-02-03T15:44:23.097683Z,in containers what is MISE,https://www.perplexity.ai/search/in-containers-what-is-mise-Pq1nM06wTgeKbw_.JH0Fiw
2026-02-03T15:06:29.032632Z,define net sales cf profit,https://www.perplexity.ai/search/define-net-sales-cf-profit-t6n7R.NgRtWjLzoRIxjl7Q
2026-02-03T08:28:56.087243Z,Promoting an agent. You can adopt a declarative style or tell the agent what to do precisely. What’s the name for the latter,https://www.perplexity.ai/search/promoting-an-agent-you-can-ado-uicU_sgxS9S5Jrl60pFLlQ
2026-02-03T07:12:38.479686Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-VYuzmzmUQ8yxEHy1dcYtbQ
2026-02-03T07:07:02.550211Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-jeUp7_UiR_qvfvhy40Acyw
2026-02-03T07:06:19.801807Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-naaihcTcQECga9VrkMyW7w
2026-02-03T06:19:24.411537Z,What was the shock. In what ways is he demanding,https://www.perplexity.ai/search/what-was-the-shock-in-what-way-KwtER4VXTNybUaTwe2bKmg
2026-02-02T21:32:07.276664Z,what is airflow flower,https://www.perplexity.ai/search/what-is-airflow-flower-6mgJ.H8FRIOfCLT8Toswcw
2026-02-02T09:14:15.029014Z,TikTok failures post us take over,https://www.perplexity.ai/search/tiktok-failures-post-us-take-o-YT8_XmyrTLK51_R07MBaDQ
2026-02-02T07:09:36.976826Z,"Scan the GitHub repository at https://github.com/jamiemills/to-dos for todo actions that are due today that are not complete (as the checkbox isn't checked), using the filename pattern ""YYYY.MM.DD.txt",https://www.perplexity.ai/search/scan-the-github-repository-at-ivymY9XjS6.LOvE2vprJ9g
2026-02-02T07:06:03.429377Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-Fih5FmgXS5q9aB1xINb6Bg
2026-02-02T07:01:45.492455Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-dcPuqrYZRYWHGNdTYaiYsQ
2026-02-02T01:54:41.943143Z,I want to look up the value in E49:E63 in E8:E22 and get the corresponding value from B8:B22 and put it into D49:D63,https://www.perplexity.ai/search/i-want-to-look-up-the-value-in-KPJCBzONQTyZ1D8Q0qH3Xw
2026-02-02T01:25:43.763840Z,"I want an index and xmatch formula to find the value of cell E49 in this table, where the value is in column d",https://www.perplexity.ai/search/i-want-an-index-and-xmatch-for-qRpm7TocSFaC_E4ENLl9zg
2026-02-02T01:17:41.247771Z,"I'm in google sheets. I want to add conditional formatting to J75:N89

My sheet looks like the attached

the conditional formatting should change the colour of J75:N89 if the cumulative value of rows ",https://www.perplexity.ai/search/i-m-in-google-sheets-i-want-to-EzndF1Z0SwSYMVGwJGa.QA
2026-02-02T00:54:31.718597Z,in google sheets I want to use conditional formatting. is this right,https://www.perplexity.ai/search/in-google-sheets-i-want-to-use-FgaDGFuIT2C3p467Ncif8Q
2026-02-02T00:52:06.085926Z,"I have a named range called peoplemap. I want to lookup the value beside me in B8, in the first col of peoplemap, and retrieve the value in the second column of peoplemap where the value in the first ",https://www.perplexity.ai/search/i-have-a-named-range-called-pe-udnA93bkTTu5iuCKTvxQDA
2026-02-02T00:21:19.293489Z,"I am in I2 in a sheet. I want to look up the value in E5 using search and xmatch within the Priorities table which will be in row 4,  and I want to find the value corresponding in its column, which wi",https://www.perplexity.ai/search/i-am-in-i2-in-a-sheet-i-want-t-vP4P0yizSASEN7f2JJxdxg
2026-02-01T20:54:58.904373Z,How much was Jared Leto paid for from aires,https://www.perplexity.ai/search/how-much-was-jared-leto-paid-f-vxfD1c9ISv..5za0b4zBqA
2026-02-01T19:58:36.632881Z,"in open claw, is $HOME/.openclaw/workspace normally mounted and visible to the agent",https://www.perplexity.ai/search/in-open-claw-is-home-openclaw-kGGPO7fDTVWl2ymnEb3eCA
2026-02-01T19:24:47.002318Z,how does open claw have to help protect security,https://www.perplexity.ai/search/how-does-open-claw-have-to-hel-jvSdsPezSgmVA9ewFQ7gjQ
2026-02-01T18:29:34.209157Z,"what is another name for a 3.5"" dick",https://www.perplexity.ai/search/what-is-another-name-for-a-3-5-axC6EhDgQ4miQ9SD.s3_1w
2026-02-01T17:36:28.894265Z,Who is the highest paid player in premier league. And in the world of football,https://www.perplexity.ai/search/who-is-the-highest-paid-player-lqj4GCTdSauJFKfLn64PLQ
2026-02-01T16:56:29.042440Z,what are the basic commands of tmux,https://www.perplexity.ai/search/what-are-the-basic-commands-of-yU4t61CwTKihd9rkXPX.lQ
2026-02-01T15:51:37.441337Z,Do deep research into openclaw and find skills related to Spotify and Alexa. I want to know how I can interact with both from openclaw. Work out how to do so in a same way. Grab everything you can on ,https://www.perplexity.ai/search/do-deep-research-into-openclaw-xI0XU5dbRw2PgpYNZf6u8A
2026-02-01T14:42:24.006116Z,"do deep research into open claw run in a docker container. i want to know how i can give it a browser to use to interact with web apps it builds and uses, when I'm running it all on a hetzner vps. I w",https://www.perplexity.ai/search/do-deep-research-into-open-cla-iP.MzPBUSD6KW.hBRHLpug
2026-02-01T13:53:26.475901Z,how do I name my current codex session a special name,https://www.perplexity.ai/search/how-do-i-name-my-current-codex-KsBtSkOhQiSCBTWVKkYxzA
2026-02-01T13:40:46.118378Z,what is the argument to codex to continue from the previous session,https://www.perplexity.ai/search/what-is-the-argument-to-codex-SoidYg8CRxOGluVQ21STrQ
2026-02-01T13:24:25.076653Z,How can I converse with opeclaw using full duplex voice,https://www.perplexity.ai/search/how-can-i-converse-with-opecla-dl2YyqVnQHuy0dhFoUFVDQ
2026-02-01T10:13:54.788896Z,What colours are their strips,https://www.perplexity.ai/search/what-colours-are-their-strips-rkCuz33OR.ibQuqd.3Gz9w
2026-02-01T07:45:03.659759Z,What does docker -it do,https://www.perplexity.ai/search/what-does-docker-it-do-mvctl.mdQzywU9kjwHxgvg
